Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments
9,0.328509,1,-7.877,,2.05E-06,6.00E-05,0.000145532,0.692,125.004,186662,7495681,78903,336824862,
8,0.385828352,,-5.705,0.0724,0.000955672,0,0.000771095,,124.974,172000,,78903,42822171,604
7,0.736314327,1,-5.64,,5.24E-07,0.252,0.000994012,0.694,124.957,,462703,9442,11992003,255
7,0.651714363,,-6.168,,0.017373979,0.615,0.000327083,0.679,,185896,2766289,,33335286,589
9,0.533411731,,-6.476,0.109,1.94E-07,0.176,,0.594,125.995,194524,4245531,76711,17698873,
9,0.303464448,6,-5.557,0.142,0.000447697,0,0.000979147,0.706,124.912,172000,78165,,,22
8,0.693154125,,-4.583,0.108,0.001030301,0,0.019248832,0.447,122.985,140698,7866296,68291,147631709,733
7,0.674526133,1,-8.357,0.0497,0.051478848,0.544,0.000695506,,125.033,240480,722398,18770,10677732,166
6,0.584277056,8,-6.093,0.051,0.000374805,0,0.015252992,0.712,,147598,1237698,,16639609,338
6,,9,-5.394,0.0411,0.016974593,,0.004574296,0.384,,160564,,8683,4727008,1
7,,7,-4.541,0.0346,0.006028568,7.08E-06,,0.502,127.034,177689,,68113,237791452,1327
8,,,-4.403,0.0478,5.83E-06,0.00747,,0.796,123.97,162604,26491511,177989,370232540,2306
9,0.294079625,10,-6.082,0.145,0.004410944,,0.032461759,0.672,123.977,212573,85098398,916958,567155050,8793
6,0.284890312,10,-7.299,,9.93E-08,0.0842,0.000228099,0.502,125.014,,428723,10789,5062764,
3,0.447697125,1,-4.107,0.108,,0,0.002744,,121.924,169467,22950224,170279,278080902,
7,0.786330467,9,-3.108,0.191,0.001092727,0,0.001157625,0.934,121.074,165907,162433278,1565238,275745173,
8,,8,-4.283,0.0337,,0,,0.81,123.973,167527,466978,5827,16269486,70
5,,,-7.512,0.0468,5.80E-05,0,0.002406104,,124.075,172143,12230629,139291,130602006,1459
6,0.481890304,0,-5.701,0.0538,0.001643032,0,0.000148036,0.447,121.98,235453,3531166,46609,23293337,991
7,0.700227072,5,-3.331,0.12,0.002146689,4.72E-05,0.002571353,0.664,124.007,120661,,3779,3154554,0
1,0.109902239,8,-7.989,0.0308,,2.14E-06,0.001520875,0.213,166.159,229173,67914683,,,9553
1,0.176558481,10,-7.068,,0.000105154,1.91E-06,0.001815848,0.215,99.808,190759,658144,21598,45377217,
1,0.160989184,9,-7.105,0.0292,0.000177504,0,0.001520875,0.138,90.043,,2553239,64043,23353477,1111
0,0.098611128,9,-9.1,0.0317,0.019034163,9.91E-06,0.001030301,0.176,129.026,215440,98080815,1223018,,18510
5,0.007414875,8,-11.712,0.0288,0.590589719,,0.00096443,,135.775,196499,84927,3146,4860980,109
4,0.525557943,0,,0.0345,0.000325661,,0.042875,0.517,100.048,214209,103132,,1034299,
1,0.077308776,6,,0.0299,5.02E-05,2.30E-06,,0.127,,253400,252509,4965,4303964,107
3,0.103161709,9,-6.763,0.0281,,5.69E-06,0.000676836,0.0873,,195147,4395343,83227,16054069,1439
1,0.515849608,,-2.665,0.0472,3.69E-05,0,0.043614208,0.472,101.932,198824,67914683,,2398377,9553
3,0.195112,6,-7.867,0.0329,0.016003008,0.00243,0.001157625,0.193,131.953,224800,13038924,230089,,3443
9,0.531441,9,-3.332,0.0867,,0,0.002685619,0.762,135.074,158171,104445571,816248,59184114,14891
9,0.374805361,,-2.851,0.0512,0.000879218,0,0.000967362,,120.018,132045,133023324,1222527,91177810,17949
9,,5,-2.981,0.0471,0.004019679,0.000153,0.000421875,0.888,134.947,,,2220942,141429218,36939
9,0.753571,2,-1.866,0.0641,,,0.000430369,0.825,130.016,156923,136778623,809473,,5784
6,0.820025856,8,-2.714,0.058,0.012326391,0,0.007077888,,,153448,171480427,1397071,146857647,14569
7,0.633839779,4,,0.0479,0.033386248,,0.001601613,0.813,164.055,,243040722,,146971233,21742
8,0.653972032,7,-3.023,0.0567,0.028652616,0,0.000329939,0.916,,154973,219623426,1288985,67000514,13992
7,0.410172407,7,,0.0629,0.015813251,0,0.000306182,0.938,166.043,172621,213743723,1677780,123591242,27620
4,0.460099648,,-3.208,0.0572,0.064,0,0.000758551,0.57,160.18,137062,8326513,123642,8566046,4579
7,0.688465387,1,-2.598,,0.005359375,0,0.030664297,0.892,129.956,185573,24973388,453850,9597428,12010
8,0.179406144,10,-8.894,0.192,0.004173281,1.86E-06,0.000932575,0.718,90.002,166333,,27334,9587295,
7,0.218167208,4,-8.322,0.114,0.011390625,0,0.000510082,0.398,155.139,203613,1667694,22361,5154112,354
9,0.274625,10,-7.837,0.331,0.006434856,0,0.002924207,0.697,,171427,543765,9910,2679358,131
7,,1,-7.435,0.267,0.029218112,0,0.000491169,,146.023,208453,1544351,43700,3060372,1540
7,0.228099131,5,-8.073,0.136,,0,,0.828,140.083,185973,8870226,115072,17769857,2749
8,0.343,1,-7.966,0.0943,0.033386248,,,0.713,115.945,,3289914,69454,10462833,1042
4,0.318611987,1,,,0.016974593,1.21E-05,0.245314376,0.47,143.098,248987,8928764,182800,38733696,3337
9,0.192100033,1,,,0.011543176,0,0.001560896,0.745,105.001,,12431448,239586,27437244,5049
5,0.167284151,6,-9.14,0.409,0.030959144,0,0.000697864,,146.95,165714,641699,12108,2062038,228
6,0.185193,6,-8.916,,,0,0.002000376,0.256,83.728,200813,212289,5694,1965105,
9,0.435519512,8,-7.498,0.256,0.124251499,0.695,0.003176523,0.0684,,151625,58943,3403,141845994,144
9,0.543338496,2,-7.345,0.345,0.000196123,0.00938,0.000208528,,156.995,124539,,6986034,252566690,161435
5,0.890277128,4,-5.509,0.481,0.00038742,0.00663,0.053157376,0.183,114.003,117895,44771197,1350716,111406631,36320
5,,0,-5.497,0.283,5.44E-05,,,0.294,145.046,79271,,414183,72642185,11362
9,0.440711081,8,-5.389,0.104,,0.00359,0.037259704,0.161,,163371,33414150,,152073616,7773
8,0.373248,,-7.213,0.271,,0.000714,0.054010152,0.212,141.506,,48772494,1202965,108097385,14742
7,0.174676879,7,-9.225,0.293,0.174676879,0.00096,,0.0354,150.049,,58341,1702,51055952,62
9,0.188132517,5,-6.856,0.181,3.66E-05,0.0163,0.283593393,0.392,144.946,134271,32218678,501245,101880806,14413
8,0.444194947,8,-5.892,,0.003944312,,0.049836032,0.1,124.085,118430,23788744,,,
5,0.741217625,7,,0.253,0.004173281,0.0669,,0.288,114.938,147305,7926,170,,5
8,0.489303872,10,-3.634,,0.00058848,0.000173,0.046268279,0.389,111.016,222000,3003488,64316,47761776,1169
1,0.672221376,10,-5.205,0.414,0.017779581,0,,0.227,87.306,,,85700,172880346,887
9,0.135796744,,-5.445,0.246,7.51E-10,,0.006331625,0.679,,162527,8005865,,117072044,3277
7,0.164566592,9,-6.288,0.358,2.37E-07,0,0.003796416,0.377,160.084,211875,1122695,33438,136172862,1502
9,0.194104539,0,,0.388,0.037259704,0.000193,0.001815848,0.514,154.971,185800,893820,,8615738,1014
9,0.093576664,10,-10.002,0.269,0.003723875,0.000559,0.001259712,0.337,145.022,185586,2677118,66139,14055401,1664
9,0.114791256,10,-7.236,,0.032157432,1.72E-05,0.000921167,0.353,136.966,182320,3382232,52828,30440244,1131
5,0.212776173,6,-8.305,0.206,,5.41E-05,,0.341,,,20930164,214135,30765587,4329
9,0.184220009,1,-7.392,0.289,0.034328125,2.90E-06,0.004410944,0.318,,157640,579464,,4651247,468
4,0.188132517,1,-5.843,0.0502,0.109215352,0,,0.236,82.941,,298727282,3841423,217935872,130565
3,0.376367048,3,-4.984,0.0725,0.019465109,0,0.000302112,0.395,80.116,235265,46412427,701262,22921374,17169
1,,2,-4.904,0.0327,0.314432,0,0.002460375,0.193,,266005,220055957,3823229,95143055,91791
3,0.193100552,9,-3.188,0.0343,0.025934336,,0.001481544,,,300197,640257435,6463348,48075082,358650
6,0.506261573,,-3.48,0.0436,0.059776471,0,0.245314376,0.462,,317092,34781452,,1915487,62150
7,0.887503681,10,-0.155,0.0747,0.004330747,0,,,108.014,191089,667748330,3251861,98239021,61929
2,0.329939371,5,,0.0344,,0,0.001771561,0.484,169.521,226789,619891430,5877761,66012824,
8,,2,-1.695,0.0633,0.099897344,0,,0.715,99.96,184618,103366615,770209,43575771,16654
4,0.331373888,,-4.276,0.033,0.079507,0,0.003442951,0.242,114.789,248006,7645479,131878,30275130,1604
7,0.340068392,0,-3.155,0.287,,0.000795,0.000135006,,169.837,146431,442672447,2529241,17909456,
5,0.288804781,9,-5.08,0.147,0.021024576,0,0.001157625,0.505,114.528,294419,,717021,59940037,
8,0.225866529,6,-6.541,0.268,,0,,0.516,133.133,,263220371,2546337,229634615,26162
4,0.410172407,3,-5.317,0.299,0.057512456,0,0.000640504,,102.894,192194,74621798,788984,63394639,8160
4,0.282300416,9,-3.662,0.229,,0,0.001157625,0.576,112.823,302118,299133335,2651893,,44212
9,0.238328,6,-5.79,0.227,0.046268279,0,,0.744,92.464,,,3069851,153778070,62660
7,0.179406144,7,-8.293,0.316,0.027270901,0,0.000955672,0.684,140.075,185311,,413843,102971840,8886
6,0.095443993,4,-4.957,0.0468,0.430368875,0,0.003511808,0.284,,195692,30631428,622021,22276404,13000
2,,6,-4.163,0.453,,0,0.00096443,0.622,173.262,264828,20391912,267358,18423942,14698
7,0.182284263,6,-9.408,0.628,,0,0.155720872,0.502,112.731,,2674151,39659,8675302,39
8,,1,-7.435,0.189,0.084027672,0,0.001560896,0.362,,208966,,538018,33854443,14541
6,0.294079625,9,-5.983,0.0374,0.001728,0,0.003581577,0.603,135.011,203840,7186280,48782,41230738,817
3,0.277167808,0,-3.852,0.0339,0.091733851,0,0.001860867,0.378,139.875,236417,,9382,87512190,212
7,0.529475129,10,-5.308,0.0309,,,0.000820026,0.944,127.978,214280,24097820,140843,66274720,1803
3,0.379503424,9,-5.611,0.0967,0.088121125,0,,0.547,162.05,213543,,124204,72401339,1548
4,0.768575296,,-3.538,,0.001860867,0,0.006128487,0.552,135.091,,20436172,,80398015,2112
6,0.733870808,9,,0.0378,0.000119823,,0.00047638,0.72,116.909,214733,30430585,175706,,3101
2,0.247673152,7,-6.05,0.0292,0.008615125,0,0.000901429,0.178,144.095,207280,947025,,,147
7,0.287496,,-5.195,0.049,0.000205379,0,0.041781923,0.653,115.058,203027,1005480,,5194344,
4,0.354894912,2,-5.764,,0.006644672,0,,,80.037,204960,1189383,,5067468,105
7,0.410172407,6,-4.166,0.137,0.000108531,0,,0.773,135.071,179125,25749437,122653,,2228
9,0.449455096,4,-4.12,0.136,2.75E-08,3.61E-06,0.000320014,0.402,94.018,155884,250217676,2776602,,
9,0.533411731,2,-6.294,0.258,3.10E-10,0,0.000303464,0.587,105.038,126446,143689616,1898402,317319763,42685
9,0.337153536,,-7.117,0.204,1.91E-07,,0.000428661,0.432,100.036,,54057148,683466,208771634,17127
9,0.178453547,7,-5.827,0.175,2.87E-05,0,0.000398688,0.842,103.312,109302,,1924520,198920216,37133
9,0.496793088,4,-4.207,0.0677,0.004741632,1.46E-05,0.001225043,0.562,101.985,189496,39046394,547547,106198719,12254
9,0.614125,8,-3.599,0.0413,0.003048625,6.38E-06,0.000258475,0.704,104.992,235429,46650169,279440,50443332,31092
9,0.738763264,2,-3.362,,4.78E-07,0,0.001295029,0.758,105.02,172314,,130000,67256871,1462
9,0.525557943,,-3.59,0.134,1.41E-07,1.06E-06,0.000230346,0.441,93.996,,,277495,31679794,4010
9,0.100544625,10,,0.354,7.95E-08,,0.002744,,100.078,187200,495963,15249,3834534,1466
8,0.226981,9,-11.62,0.385,,0,,0.807,180.08,134760,128068,7003,2152166,334
5,0.201230056,2,-5.998,0.0385,,0,0.000820026,0.178,106.031,216880,4089821,83178,46301533,1257
1,0.059776471,1,-6.116,0.0353,0.658503,,0.002352637,,105.533,182500,,6580,2226324,185
4,0.353393243,2,-4.761,0.0337,0.010648,,0.009663597,0.479,,248156,50177666,332426,243798380,3763
5,0.343,10,-5.012,0.0455,0.002097152,0,0.002744,0.498,123.982,222581,,91713,33937665,1354
4,0.603351125,,,0.0597,0.002515456,,0.001367631,0.322,98.976,218240,21919482,204206,238937066,2142
2,0.679151439,,-3.666,0.134,,,0.001860867,0.434,149.949,211318,303578,6848,6076687,83
6,0.555412248,5,-4.749,0.0459,7.07E-07,8.13E-05,,0.525,122.018,,548005,10705,21705614,176
2,,10,-5.069,,0.000222545,0,,0.415,122.058,,90019199,644621,249595621,7530
6,0.575930368,8,-4.434,0.0366,0.000806954,1.32E-06,0.006128487,,,,40344672,418537,165112042,3309
3,0.633839779,4,,0.0368,,,0.017173512,0.549,121.992,215201,2829041,48329,39276936,926
5,0.354894912,8,,0.0474,3.83E-05,0,,0.742,103.07,174800,93281819,,979745544,16339
6,0.669921875,10,-4.1,0.0757,1.80E-05,7.32E-06,0.002571353,,111.976,,,,57210271,4582
7,0.233744896,4,-4.238,,0.054010152,0,0.001157625,0.508,99.962,,304834976,1966684,1089163472,55579
7,0.187149248,9,-7.019,,,0,0.00062065,0.417,102.986,204400,265390380,,573201803,67127
4,0.437245479,0,-6.785,0.0678,1.76E-08,0,0.073560059,0.324,122.924,218773,315369630,2496715,579128814,67475
5,0.539353144,0,-5.529,0.0759,3.83E-05,8.27E-06,0.000138992,,99.963,219373,203959669,1544437,429041663,24981
0,0.058411072,10,-9.017,0.0355,0.105154048,0,0.003869893,0.187,72.934,248987,11000727,373257,137733705,
4,0.351895816,8,-5.036,0.0603,0.030664297,0,0.000148877,,157.968,198240,160382680,1222773,263389695,20890
6,0.480048687,8,-4.997,0.18,1.80E-05,0,0.008741816,0.323,106.901,216084,15723958,322270,128825825,13738
8,0.460099648,7,-4.79,0.0962,4.46E-07,1.26E-05,0.000136591,0.274,124.947,,,4189,21726524,13
8,,1,,0.247,,0.00116,0.002048383,0.362,100.988,239027,40465,903,183161519,
3,0.451217663,2,-5.16,0.287,0.037933056,0,0.000529475,0.605,93.421,161684,77829458,740673,318794918,9071
8,0.097972181,1,-6.757,,,5.55E-06,0.001225043,0.487,92.015,156522,579359,20531,5433100,525
9,0.161878625,1,-5.993,0.172,0.244140625,,0.001092727,0.466,97.897,146939,7494807,113576,52044442,
9,,7,-7.559,0.123,0.122023936,0,,0.646,108.013,186953,2456136,43054,22206391,1043
4,,8,-5.123,0.427,0.571787,0.000727,0.004574296,0.685,93.169,154105,,53849,,692
4,,4,-5.549,0.41,,0,,0.497,,163200,5352136,69826,36044952,938
3,0.131872229,1,-9.429,0.339,0.003307949,1.86E-05,,0.718,199.874,195135,,24708,11812900,629
5,0.222545016,,-3.613,0.26,,0.000334,0.001191016,0.405,,138787,909647,17728,,461
8,0.204336469,1,-5.854,,,7.00E-06,0.064964808,0.552,102.036,115453,475807,7830,6977687,143
8,0.021952,5,,0.0485,0.043986977,1.69E-05,0.001560896,0.209,,144000,30035999,284533,97771627,
3,,4,,0.295,0.034328125,0,0.000865523,0.149,199.884,643200,99945150,876612,108964722,8093
6,0.154854153,10,-5.089,0.397,0.010941048,0,0.000938314,0.61,114.683,647040,9838821,148159,17311797,10773
5,0.029503629,,-13.401,0.0567,,0.0474,0.001124864,0.109,86.698,542000,9866631,131737,30639265,
9,0.170031464,10,-2.405,0.134,0.085184,0,0.001225043,0.804,120.127,458667,,90347,,1522
4,,9,-7.791,0.0877,0.201230056,0,,0.335,124.993,276480,250397885,2686483,161525774,43732
9,,10,-1.469,0.155,0.018191447,0,0.000647215,0.563,164.039,,274400346,1782296,40519495,24620
6,0.073034632,8,,0.179,0.584277056,9.48E-05,0.001,0.471,90,261333,,259789,10936275,
2,0.097336,8,-11.733,0.328,0.327082769,0,0.000368602,0.534,94.985,288000,91013903,663088,82048733,6365
7,0.040001688,9,,0.0564,0.376367048,,0.000423565,0.524,,173233,280129592,2601566,78009036,81370
2,0.101194696,6,-6.98,,0.021253933,0,,0.23,,277660,26682647,239048,37249461,9270
3,0.252435968,9,-5.416,,0.003241792,1.01E-05,0.003944312,0.392,139.974,199040,11711015,95445,,2284
5,0.318611987,3,-5.623,0.0312,,4.93E-06,0.002352637,0.397,139.931,203373,4944652,53881,,
7,,1,,0.0282,,2.51E-05,0.002248091,0.649,139.921,208853,1239616,,8503298,559
3,0.262144,2,-5.047,0.0254,0.014172488,0,0.001367631,,139.931,194667,585059,8777,13406513,51
3,,,-4.411,0.0528,0.002406104,5.29E-06,0.001860867,0.778,176.141,168120,111036,1447,2450125,62
3,0.565609283,8,-4.238,0.0939,4.74E-05,1.09E-06,,0.799,,206240,,6394,2266290,151
6,0.170953875,,-7.396,0.0318,0.092345408,3.30E-06,,0.486,141.932,208547,136919,3284,,256
7,0.141420761,10,-7.439,0.0351,,,0.001030301,,141.983,,192671,3069,1922576,115
1,,7,-3.643,,,2.82E-05,0.011239424,0.884,183.762,156160,91102,,,
8,0.019034163,5,-11.997,0.0415,,0.534,0.001061208,0.544,,215111,20517334,,213353871,8247
6,0.029218112,,-16.776,0.0519,0.153130375,,,0.246,139.995,57877,114850,3107,15060940,87
8,0.027818127,4,-14.393,0.0527,0.533411731,0.945,0.001295029,,138.816,,11702391,630534,46508509,7043
6,,,-11.396,0.0616,0.163667323,,0.001225043,0.621,168.996,,610045,24209,7038737,1175
3,0.044738875,10,-14.641,0.0583,0.702595369,0.185,0.002406104,0.59,176.273,226364,462567,12847,7099657,528
6,0.086938307,10,-11.704,,0.282300416,0.804,0.001367631,,76.791,188301,1973261,,,1289
8,,9,-12.75,0.0366,0.270840023,0.327,0.002744,0.798,114.026,176316,1530189,,18441230,1144
8,0.010218313,,-15.267,0.0648,0.426957777,0.846,0.000890277,0.46,166.015,,197379,5331,11697440,97
7,0.127263527,9,-9.397,0.0308,0.469097433,0.17,0.001520875,0.558,,218211,11874186,359074,47428000,4706
6,0.074618461,,-10.948,0.0295,0.295408296,,,0.832,96.982,225394,4584899,80833,,1770
4,,4,-7.086,0.0377,,0,0.052734375,0.837,135.961,322736,440988852,2915980,,61921
9,,6,-7.188,0.143,0.141420761,0,0.002299968,0.818,123.126,222603,40604105,510868,45087382,4632
7,0.241804367,1,-7.992,,0.084604519,0,0.000351896,0.289,139.989,277286,29654097,462756,9550515,11254
7,0.043243551,0,-11.63,0.061,0.024389,,0.003796416,0.294,139.951,267429,,685534,23395006,
9,,5,-7.329,0.0592,0.034965783,0,0.002460375,0.322,140.027,211985,177843941,2193303,109403581,41159
7,0.060236288,1,-11.358,0.0707,0.438976,,0.013651919,0.438,135.002,297974,6394334,155199,3715080,4632
9,0.032157432,2,-11.647,0.078,0.047832147,,0.027543608,0.443,143.976,282697,265711996,1565514,75529606,47863
5,0.099897344,,-8.774,0.13,0.064964808,3.00E-05,0.002000376,,76.507,,5111204,,,4095
9,,3,,0.207,0.012977875,0,,0.564,129.944,,30613620,341878,15488113,4889
9,0.032157432,,-10.25,0.33,0.045882712,0,,0.669,136.057,270597,499225113,3887444,73392200,97214
7,0.665338617,7,-3.803,0.128,1.45E-05,0,0.044361864,0.817,148.075,222093,809179877,4782974,1007561975,
4,0.331373888,6,-3.332,0.0678,,0,0.000307547,0.737,154.211,105195,2560607,82574,11368810,3723
7,0.393832837,,-4.421,0.072,,0,0.035611289,0.291,93.019,,207396,4013,343695822,121
4,0.629422793,7,-5.7,0.299,,0,0.064,0.469,187.985,151915,174461949,1421091,188326017,73963
7,0.406869021,6,,0.0531,,0,,,128.077,213053,240226164,,321049991,42143
2,0.444194947,,-5.528,,,0,0.298077632,,126.59,186987,449447425,2652633,136327383,104493
7,0.445943744,0,-5.066,0.0423,1.56E-09,8.19E-06,0.000651714,0.518,137.98,,4820832,45601,142690446,1858
2,,0,,0.0575,9.36E-05,0,0.002048383,0.296,180.009,,6125119,,206259979,
7,0.265847707,1,,,0.037595375,0,0.000449455,,93.978,224954,17789,236,363042,
9,0.827936019,6,-2.762,0.274,0.001601613,0,0.000265848,0.805,142.948,356347,440403755,,211760104,121890
8,0.545338513,10,,0.206,0.008365427,0,0.003511808,0.768,139.955,241160,17379456,,30374313,2688
9,0.472729139,7,-4.739,,0.017173512,,0.000973242,0.941,138.038,189400,117077569,521821,84798643,9607
8,0.258474853,6,,0.0869,0.011852352,0,0.000357911,0.678,,179427,160052018,827507,171225449,19515
9,0.232608375,6,-5.274,0.0762,0.050653,1.29E-05,0.000763552,0.858,130.062,181467,54621947,344092,60403043,6798
8,0.830584,10,,,6.13E-06,,0.000160103,0.882,137.958,171413,417359,3497,9549285,10
4,0.461889917,0,-5.036,0.239,0.298077632,0,0.002460375,0.696,99.381,248933,1304098,,7235121,142
9,,0,-5.275,0.0681,0.006331625,1.28E-05,0.001157625,0.576,135.023,174053,71549451,,56364598,
9,0.230346397,3,-7.229,0.21,0.325660672,0,0.001481544,0.752,119.964,212320,138127137,649259,100094662,17477
9,,6,,0.0672,0.000447697,0,0.000835897,0.654,,,,32039,46209254,293
4,0.073034632,1,,0.0363,0.061162984,0,0.006028568,0.386,95.002,171200,6994393,99718,122793268,2642
3,0.186169411,1,-7.906,0.0439,0.000173741,0,0.000758551,0.449,105.049,,57254025,,556713878,10974
6,0.627222016,10,-4.35,0.0393,0.093576664,0,,,144.092,,1428383,12782,,636
3,0.236029032,10,-4.966,0.0445,0.003581577,0,0.004019679,0.286,138.034,231832,,,74867014,2661
2,0.047832147,8,-9.164,0.0477,0.607645423,0,0.039304,0.344,86.617,173893,956807,31027,5548882,996
2,,1,-6.142,0.0309,2.29E-05,0,0.018821096,0.463,76.483,200040,69694359,381820,130353132,8394
1,0.665338617,4,-3.637,0.122,0.000114791,0,0.052313624,0.739,104.365,155668,10768799,60423,51018096,1774
2,0.081746504,6,,0.0277,0.306182024,0,0.000467289,0.226,95.938,163532,,13818,8507722,341
3,,4,,0.119,,0,0.050653,0.775,105.067,156276,10768799,,,
5,0.373248,2,,0.0527,2.74E-06,0,0.000580094,0.491,96.028,192840,,216257,110545360,3666
8,0.445943744,7,-4.054,0.254,7.74E-07,0,,0.841,100.095,96000,,219447,132973723,
9,0.321419125,1,-2.955,0.0382,5.23E-08,0.00179,0.009261,,,,45967081,481496,113155404,2935
4,0.090518849,9,-9.987,0.0308,0.000415161,0.000228,0.001601613,0.0366,93.002,206472,,944540,172599373,18654
6,,7,-5.54,0.0446,2.34E-08,0.262,0.004251528,,100.106,196827,61219828,800974,105402443,8304
2,0.068921,,-11.973,0.0749,0.019902511,2.73E-05,0.003869893,,,271413,44641485,501121,119909232,8898
8,0.033386248,5,,0.0973,0.078402752,0.0942,0.001953125,0.244,140.009,125402,13278433,175787,43796932,
9,0.214921799,10,-10.03,0.0672,2.57E-06,0.36,0.001560896,0.695,,130000,19813750,376358,58885905,7123
9,0.281011375,8,-7.321,0.187,0.000121287,0.00462,0.001092727,0.475,133.051,146635,1339635,80174,4440535,2139
9,0.199176704,5,-6.504,0.0981,0.000147198,0,,0.723,92.036,161613,2909351,97125,16113403,1953
9,0.031855013,1,,0.0604,0.001815848,0.0162,,0.039,135.021,142251,16679264,289593,40767980,
1,0.599077107,1,-3.993,0.0467,2.15E-09,1.01E-05,,,,192107,125129971,1330041,235049182,23601
4,,2,-3.341,0.028,2.69E-06,8.85E-05,0.000384241,0.462,82.001,189120,13601768,245245,211950806,6329
1,0.307546875,,-6.251,0.0591,0.000250047,0,0.000778688,0.545,130.134,237375,94007222,825911,140763692,14892
3,0.578009537,8,,0.0563,,0,0.001157625,0.574,86.008,231987,57059750,,113547577,
3,0.311665752,2,-4.717,0.0392,1.19E-05,0,0.040001688,,127.883,190049,,,133842785,20134
2,0.582182875,8,-3.717,0.0728,1.74E-05,0.00011,0.000753571,0.482,160.031,156667,161673,8507,14428674,
3,0.575930368,4,-5.96,0.0323,,2.94E-05,0.002299968,0.3,155.061,161592,,,17344410,
2,0.247673152,7,-5.709,0.0317,,0,0.047437928,0.218,138.099,183853,18690901,179916,54415511,3969
4,0.259694072,9,-5.849,0.0557,1.21E-07,1.40E-05,0.002628072,0.269,144.871,,,29384,25123540,
3,0.237176659,,-6.09,,1.82E-06,0,0.000200202,0.625,159.982,197680,17309845,168613,43315584,3215
7,,6,-4.578,,0.000553388,,,0.54,121.955,,42846803,317169,306239899,2319
9,0.575930368,2,-3.35,,1.69E-06,0,9.80E-05,0.917,126.989,187248,2331631,,,166
3,0.616295051,2,,0.0486,0.011390625,,0.005545233,0.461,125.947,147140,20892803,,106099716,1672
5,0.575930368,9,-4.29,0.0388,0.000531441,0,,0.426,122.016,152582,2993393,17260,14417954,172
8,0.295408296,5,-7.361,0.0482,0.007301384,0.000556,0.000191103,0.507,123.024,161322,132473363,919891,,
8,0.567663552,,,0.193,1.51E-05,2.55E-06,0.001771561,0.6,,156960,84929485,511981,372709712,3930
9,,10,-5.048,0.0567,1.78E-05,,0.000410172,,124.988,151011,,1104250,186724388,
8,0.504358336,6,-5.077,0.0343,,2.69E-05,0.015625,0.549,114.95,129814,1170274,,47770051,280
7,0.751089429,7,-4.388,0.0451,0.009528128,0,0.002863288,0.539,122.871,149717,,13450,22582834,180
8,0.736314327,,-4.715,,2.74E-06,8.96E-05,0.005268024,0.728,,135657,14583,197,1775936,7
5,0.025672375,,-11.237,0.544,0.170031464,3.09E-05,0.027,,86.947,169320,,193358,94797693,1845
8,0.274625,1,-6.472,0.31,0.003796416,0,0.002048383,0.492,130.993,175019,,16561,7896558,
8,0.245314376,,-6.516,0.125,0.009938375,2.63E-05,0.002985984,0.551,147.77,208270,,81237,20640238,2082
8,0.127263527,10,-6.889,0.285,0.000472729,,,0.408,71.524,162591,1515015,37618,73224560,785
4,0.150568768,5,-9.554,0.515,0.365525875,,0.000865523,0.401,120.019,469831,24211943,263828,69802053,984
0,0.168196608,7,-9.109,,,0.000217,,0.0778,93.467,249773,2443785,36123,33136031,
7,0.573856191,1,-6.181,,0.008,0,0.278445077,0.772,163.901,188658,403883,10400,5007484,446
4,0.186169411,1,-6.205,0.293,0.119095488,0,0.000804357,0.165,106.196,218448,72498690,861060,191288767,21255
9,0.820025856,1,-3.931,0.167,0.008741816,0,0.017984728,,120.004,236501,76377738,1673482,320890979,97958
9,0.258474853,6,-7.701,0.133,0.060236288,0,0.000801765,,,198621,44681290,816079,79597750,26344
3,0.474552,10,-6.663,0.0782,1.45E-07,8.16E-06,0.073034632,0.317,,,37403119,585250,124052433,24340
5,0.180362125,10,-7.401,0.16,0.020570824,6.51E-05,0.050653,0.561,150.014,210197,84344766,898941,197082224,35660
9,0.291434247,10,-5.838,0.178,0.086938307,,,0.481,121.978,219733,4980593,163646,,3224
9,0.189119224,4,,,0.028652616,0,,,158.047,,18184730,450337,92133367,17756
9,0.239483061,10,-6.063,0.212,0.000660776,0,0.124251499,0.676,149.052,239702,,280790,46028506,12276
9,0.238328,,-5.308,0.191,0.046656,0,0.001092727,0.961,148.041,201081,3757534,55855,45144855,1813
7,0.191102976,,-7.461,,0.016003008,0,,0.337,110.2,349785,2718675,38470,107159279,1781
3,0.0006098,2,-15.099,,0.761048497,2.62E-05,,0.206,102.128,219147,16052311,312970,,
1,0.008242408,7,-12.499,0.0381,0.392223168,2.60E-05,0.002000376,0.269,77.971,174587,,,192732774,3147
3,0.138188413,8,-7.906,0.0245,9.39E-06,0.00612,0.003511808,0.105,79.512,220798,146432,3757,15376156,161
9,0.036926037,,-5.769,0.0766,0.018821096,0,0.006331625,0.385,95.01,149733,105888,2709,5911726,40
6,0.033386248,8,-12.46,0.0371,0.416832723,9.24E-05,,0.46,,193947,4384113,55933,164710770,850
3,0.199176704,2,,0.284,0.00052166,0,0.049027896,0.756,179.954,206046,1346029,18290,101894463,629
1,0.109215352,2,-6.641,0.0725,0.006967871,0,0.032768,0.173,179.98,230000,4951012,100762,145929761,1461
