Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
2,0.335839161,10,-8.61,0.0477,0.114840436,0.000247,0.001030301,0.338,120.9378193,222830.746,3440730,50129,25142932,444,single,TRUE,TRUE,Infinity (PRETTY YOUNG Remix),Jaymes Young - Infinity (PRETTY YOUNG Remix) [Official Audio],Jaymes Young,Terrace Martin,Chris Brown
3,0.335839161,5,-10.202,0.0323,3.22E-05,0.00103,0.225866529,0.814,170.808,169663,933111,15390,129042647.7,85,single,FALSE,FALSE,Infinity (Sped Up Version),jaymes young-infinity (sped up+reverb),𝒐𝒄𝒆𝒂𝒏𝒃𝒓𝒆𝒆𝒛𝒒,Juicy J,Flume
0,0.335839161,9,-7.63,0.117,0.294079625,0.000118,0.039304,0.59,72.048,222830.746,6448208,92448,112974701,1406,single,FALSE,FALSE,,Jaymes Young - Habits Of My Heart,ReelCollective,,Kendrick Lamar
4,0.054439939,6,-10.51,0.0289,0.286191179,4.57E-06,0.001191016,0.296,147.851,225203,6682033,101011,47814348,1497,single,TRUE,TRUE,Dark Star,Jaymes Young - Moondust [Official Audio],Jaymes Young,Terrace Martin,Billie Eilish
5,0.012487168,2,-13.378,0.0388,0.758550528,7.91E-05,0.001259712,0.52584177,113.884,235654,749560,648506.3618,8521112,366,album,,TRUE,Feel Something (Deluxe),,Jaymes Young,Yeti Beats,Mitski
1,0.021484952,1,-10.318,0.0265,0.614125,1.08E-05,0.033745417,0.123,120.9378193,208673,3839119,101165,32800627,1326,single,TRUE,TRUE,What Is Love,,Jaymes Young,Finneas O'Connell,Vampire Weekend
3,0.272097792,10,-4.891,0.0358,0.114840436,0,0.001520875,0.466,75.977,160240,16747804,327741,785650154,4787,single,,TRUE,I Love You So,The Walters - I Love You So [Official Video],The Walters,,Shawn Mendes
2,0.335839161,10,-10.546,0.0308,0.547343432,0.054933714,0.003375,0.409,76.039,147333,725260,27778,26911968,505,single,TRUE,TRUE,,The Walters - I Love You So Acoustic [Official Audio],The Walters,Finneas O'Connell,Billie Eilish
0,0.076765625,9,-8.379,0.0324,0.763551944,0.646,0.001560896,0.52584177,203.816,137092,532574,10901,19637984,65,album,,,Young Men,Sweet Marie,The Walters - Topic,Juicy J,Vampire Weekend
6,0.054010152,0,-7.299,0.09546161,0.250047,0,0.000944076,0.726,103.925,134423,273602,6145,35759220,28103.21208,,TRUE,TRUE,Songs for Dads,The Walters - Fancy Shoes | Sofar Chicago,Sofar Sounds,"Noah ""40"" Shebib",
7,0.075151448,7,-10.008,0.0294,0.292754944,0.00277,0.060236288,0.595,111.141,151683,620829,16344,21496806,421,single,FALSE,TRUE,Goodbye Baby,,The Walters,Juicy J,
3,0.059776471,7,-9.193,0.0272,0.707347971,0.00113,0.000901429,0.52584177,120.9378193,181482,245454,3882,8363839,21,album,TRUE,TRUE,Young Men,Cottage Roads,The Walters - Topic,Finneas O'Connell,The xx
4,0.160989184,5,-7.277,0.027,0.003176523,1.67E-05,0.059776471,0.52584177,107.975,146587,1438274,6719,1963369,213,single,TRUE,TRUE,Million Little Problems,The Walters - Million Little Problems [Official Music Video],The Walters,,deadmau5
1,0.335839161,10,-10.245,0.09546161,0.158340421,0.174,0.000712122,0.309,84.999,200566,589255,10393,14255278,231,single,FALSE,TRUE,Songs for Dads,The Walters -- Life,The Walters,Finneas O'Connell,Shawn Mendes
2,0.363994344,0,-4.409,0.0326,0.000679151,0.00168,0.002406104,0.338,120.9378193,220000,477638,11362,10164122,28103.21208,single,FALSE,,She's Gonna Leave You,,The Walters,Yeti Beats,
5,0.335839161,5.231603515,-7.346,0.0294,0.114840436,0.0241,0.000592704,0.784,117.486,215051,1449274,23581,15767609,432,single,FALSE,,Songs for Dads,,The Walters,Juicy J,Kamasi Washington
3,0.590589719,4,-5.083,0.0377,2.20E-06,0.00976,0.142236648,0.465,143.969,196784,3565988,92025,310600644,1401,single,TRUE,TRUE,Chit Chat,"Beach Weather - Sex, Drugs, Etc. (Official Video)",BeachWeatherVEVO,Terrace Martin,Bon Iver
3,0.335839161,6,-4.782,0.0376,1.86E-06,0.00554,0.002985984,0.585,79.959,176974,12007728,175617,129042647.7,1292,single,FALSE,FALSE,"Sex, Drugs, Etc. (Sped Up Version)","sex, drugs, etc. - beach weather (sped up)",peachy !,Louis Bell,Major Lazer
2,0.935441352,10,-2.778,0.09546161,1.62E-11,0.16,0.035937,0.966,142.116,200207,87910955.94,16525,20150913,457,single,TRUE,,Chit Chat,Beach Weather - Chit Chat,BeachWeatherVEVO,Finneas O'Connell,
5,0.335839161,6,-5.916,0.0485,0.017779581,0.00989,0.033745417,0.657,92.017,221926,293069,10369,12007725,28103.21208,single,TRUE,,What A Drag,Beach Weather - Swoon,BeachWeatherVEVO,Terrace Martin,Flume
3,0.460099648,2,-5.826,0.0451,0.00010785,6.05E-06,0.000543338,0.78,79.99,210406,74654,3385,129042647.7,112,single,TRUE,TRUE,Unlovable,Beach Weather - Unlovable (Official Video),BeachWeatherVEVO,Ludwig Göransson,The 1975
5,0.403583419,1,-7.349,0.0453,0.009528128,0.0992,0.061162984,0.85,122.078,222830.746,87910955.94,1584,290910,107,single,TRUE,TRUE,Homebody,Beach Weather - Homebody (Official Video),BeachWeatherVEVO,Louis Bell,Billie Eilish
5,0.343,0,-6.253,0.0251,0.114840436,0.00244,0.033745417,0.929,92.002,222830.746,243484,3823,1213451,125,single,TRUE,TRUE,,Beach Weather - Trouble With This Bed (Official Video),BeachWeatherVEVO,Terrace Martin,Big Thief
5,0.187149248,4,-7.561370454,0.0345,0.541343375,0.549,0.138991832,0.439,75.053,201481,27097,648506.3618,474199,4,,TRUE,TRUE,"Sex, Drugs, Etc. (Stripped Down)","Sex, Drugs, Etc. (Stripped Down)",Beach Weather - Topic,Yeti Beats,Shawn Mendes
1,0.335839161,2,-4.31,0.0664,0.114840436,0,0.001331,0.611,176.089,228169,88877,2684,129042647.7,28103.21208,single,TRUE,TRUE,Chit Chat,Beach Weather - Home Movies (Audio),BeachWeatherVEVO,Finneas O'Connell,The 1975
1,0.763551944,2,-2.605,0.0403,0.114840436,0,0.033745417,0.38,80.997,213391,141022,3766,1625169,28103.21208,single,TRUE,TRUE,Chit Chat,Beach Weather - Someone's Disaster,BeachWeatherVEVO,Juicy J,"Tyler, The Creator"
9,0.335839161,10,-7.561370454,0.115,9.30E-05,0,0.039651821,0.794,106.022,172540,42460264,514235,219890671,16590,album,TRUE,TRUE,777,Latto - Big Energy (Official Video),LattoVEVO,,Marshmello
4,0.611960049,7,-7.561370454,0.123,0.114840436,0,0.208527857,0.898,138.997,150560,2115972,41185,39665360,1254,single,TRUE,TRUE,I Just Called,NEIKED x Anne-Marie x Latto - I Just Called (Official Lyric Video),Anne-Marie,Ludwig Göransson,Taylor Swift
9,0.335839161,10,-5.294,0.298,5.02E-05,0,0.033745417,0.578,145.11,145655,2651385,81196,129042647.7,5183,,,TRUE,FTCU (feat. GloRilla & Gangsta Boo),Latto - FTCU (feat. GloRilla & Gangsta Boo) [Official Video],Latto,"Noah ""40"" Shebib",Bon Iver
9,0.458314011,5.231603515,-3.688,0.0939,0.114840436,0,0.002352637,0.52584177,106.021,222830.746,12183864,169487,75714601,28103.21208,single,,TRUE,Big Energy (feat. DJ Khaled) [Remix],"Latto, Mariah Carey - Big Energy (Remix (Official Audio)) ft. DJ Khaled",LattoVEVO,Finneas O'Connell,Phoebe Bridgers
1,0.553387661,5,-3.678,0.243,0.010077696,0,0.002571353,0.487,79.131,205170,5699736,648506.3618,8924361,6471,single,TRUE,TRUE,For the Night,"Chlöe, Latto - For the Night (Official Video)",ChloeBaileyVEVO,Louis Bell,Halsey
9,0.437245479,1,-4.886,0.262,3.94E-07,0,0.049027896,0.499,156.973,247763,87910955.94,590746,13737040,28860,single,TRUE,TRUE,,"Hitkidd, GloRilla - F.N.F. (Let's Go)",HitkiddVEVO,Mike Dean,
9,0.335839161,10,-7.217,0.28,0.019902511,0,0.000753571,0.646,76.525,222830.746,828430,27487,129042647.7,1473,,FALSE,TRUE,Another Nasty Song,Latto - Another Nasty Song (Visualizer),Latto,,The Chainsmokers
9,0.631628712,1,-7.561370454,0.251,0.114840436,0,0.001906624,0.915,145.033,201979,2367816,56893,129042647.7,1363,album,TRUE,TRUE,Traumazine,Megan Thee Stallion - Budget (feat. Latto) [Official Visualizer],Megan Thee Stallion,,Kanye West
9,0.178453547,5.231603515,-7.561370454,0.171,0.004096,0,0.048627125,0.711,108.045,146667,87910955.94,172897,15531042,8643,,TRUE,TRUE,,Saucy Santana - Booty (Official Video) ft. Latto,SaucySantanaVEVO,Ludwig Göransson,
9,0.294079625,1,-7.561370454,0.279,3.13E-05,0,0.000825294,0.779,120.9378193,170270,5007112,113483,27845269,4368,album,TRUE,TRUE,777,Latto - Wheelie (Official Video) ft. 21 Savage,LattoVEVO,Ludwig Göransson,Julien Baker
1,0.029791,10,-7.561370454,0.09546161,0.114840436,0.054933714,0.010077696,0.131,139.614,222830.746,10115756,204263,129042647.7,3947,single,FALSE,TRUE,Collide (feat. Tyga),Justine Skye ft Tyga - Collide (Official Music Video),Justine Skye,Juicy J,Vampire Weekend
0,0.080621568,2,-9.359,0.112,0.000686129,0,0.018399744,0.256,81.29,221169,15019701,194076,52526180,28103.21208,single,TRUE,TRUE,Collide (Remix Pack),Collide (Sped Up Remix),Justine Skye - Topic,Juicy J,Drake
8,0.121287375,5,-7.454,0.0466,0.085184,0.00122,0.004492125,0.529,100.043,167493,87910955.94,31700,129042647.7,120,single,TRUE,TRUE,Know Myself,Know Myself,Justine Skye - Topic,Terrace Martin,Black Midi
5,0.182284263,1,-7.344,0.0745,0.183250432,1.40E-05,0.002248091,0.282,125.457,222830.746,514095,23464,2393930,1379,,TRUE,TRUE,,Justine Skye - What a lie,,Yeti Beats,Pharrell Williams
2,0.335839161,9,-13.27,0.0288,0.379503424,0.294,0.001906624,0.274,77.977,75061,4034,125,561368,1,,TRUE,TRUE,Space and Time,Conscious,Justine Skye - Topic,,Sufjan Stevens
9,0.245314376,7,-6.101,0.0422,0.007762392,3.20E-06,0.322828856,0.89,111.014,208591,735743,13795,3435010,588,album,TRUE,,Space and Time,Justine Skye - In My Bag Official Music Video,JustineSkyeVEVO,Terrace Martin,Parquet Courts
7,0.137388096,10,-4.953,0.147,9.13E-06,3.35E-06,0.022665187,0.52584177,73.739,247333,4533093,120150,18140041,28103.21208,single,TRUE,TRUE,Build,Justine Skye - Build ft. Arin Ray,JustineSkyeVEVO,,King Gizzard & The Lizard Wizard
8,0.633839779,10,-5.712,0.125,0.069934528,4.90E-05,0.033745417,0.538,120.9378193,187923,1547760,648506.3618,129042647.7,28103.21208,album,,TRUE,Space and Time,"Justine Skye, Rema - Twisted Fantasy",JustineSkyeVEVO,Ludwig Göransson,
2,0.042508549,0,-8.568,0.11,0.002197,9.01E-06,0.005359375,0.195,89.347,173341,51432,1301,4325600,1,,,TRUE,Space and Time,Innocent,Justine Skye - Topic,Finneas O'Connell,Phoebe Bridgers
4,0.123505992,9,-5.722,0.0418,0.114840436,7.27E-06,0.005177717,0.371,107.223,186368,1244597,648506.3618,129042647.7,1439,album,FALSE,TRUE,,Justine Skye - Intruded (prod. by Timbaland) [Official Music Video],,"Noah ""40"" Shebib",Unknown Mortal Orchestra
6,0.168196608,5,-7.561370454,0.0833,0.012977875,0,0.002985984,0.835,142.037,175775,7640412,151176,107910779,3685,single,,,Night Away (Dance) (feat. Tion Wayne),"A1 x J1, Tion Wayne - Night Away (Dance)",A1xJ1VEVO,Terrace Martin,Fontaines D.C.
4,0.551368,6,-4.32,0.226,0.00047638,0.054933714,0.236029032,0.739,120.9378193,190685,87910955.94,120402,55629949,2678,single,,TRUE,,,Tion Wayne,"Noah ""40"" Shebib",Radiohead
9,0.306182024,10,-8.043,0.357,0.009261,0,0.033745417,0.73,141.02,278085,111170845,1748735,274189335,45217,album,FALSE,FALSE,Green With Envy,"Tion Wayne x Russ Millions - Body 2 ft Arrdee, 3x3E1 & ZT, Bugzy Malone, Fivio Foreign, Darkoo, Buni",,Ludwig Göransson,Skrillex
9,0.367061696,5.231603515,-8.127,0.414,0.082312875,0,0.000513922,0.761,120.9378193,205106,82783226,1089055,129042647.7,21905,single,TRUE,TRUE,Body (Remix) [feat. Capo Plaza & Rondodasosa],Tion Wayne x Russ Millions - Body (Remix) [Feat. Capo Plaza & Rondodasosa],Tion Wayne,Juicy J,Mac DeMarco
7,0.335839161,10,-7.561370454,0.238,0.003511808,0,0.250047,0.947,141.174,150213,14225193,648506.3618,26220322,7299,single,FALSE,TRUE,Je M'appelle (Remix),Benzz - Je M'appelle ft. Tion Wayne & French Montana [Music Video] | GRM Daily,GRM Daily,,Travis Scott
6,0.335839161,2,-4.722,0.136,0.001061208,0,0.040707584,0.592,143.877,222830.746,87910955.94,648506.3618,23927514,118080,,TRUE,TRUE,Moosetape,Celebrity Killer (Full Video) | Sidhu Moose Wala | Tion Wayne | Raf-Saperra | Moosetape,Sidhu Moose Wala,Yeti Beats,Phoebe Bridgers
9,0.104487111,6,-9.545,0.477,0.015069223,0,0.001771561,0.643,140.969,252907,86177582,864714,147441519,21877,compilation,FALSE,FALSE,,"Russ Millions x Tion Wayne - Keisha & Becky (Remix) ft. Aitch, JAY1, Sav'O & Swarmz [Music Video]",GRM Daily,Ludwig Göransson,deadmau5
5,0.335839161,10,-7.561370454,0.281,0.114840436,0,0.281011375,0.774,120.9378193,158746,3616650,91903,11504218,28103.21208,single,TRUE,TRUE,Let’s Go (feat. Aitch),Tion Wayne - Let's Go (Feat. Aitch) (Official Video),Tion Wayne,Juicy J,Bon Iver
9,0.350402625,10,-8.683,0.392,0.058863869,1.04E-05,0.000331374,0.815,141.069,183830,87910955.94,1599737,119893830,28059,single,FALSE,TRUE,Body,Russ Millions x Tion Wayne - Body [Music Video] | GRM Daily,GRM Daily,Ludwig Göransson,FKA twigs
7,0.547343432,10,-6.238,0.09546161,0.012008989,0,0.000160989,0.679,140.042,222496,24374615,337420,40204782,7364,single,TRUE,TRUE,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Ed Sheeran – Bad Habits Feat. Tion Wayne & Central Cee (Fumez The Engineer Remix) [Official Video],Tion Wayne,Terrace Martin,"Tyler, The Creator"
7,0.252435968,0,-5.248,0.0815,0.318611987,0.054933714,0.033745417,0.667,123.887,205161,30534289,648506.3618,35976271,5350,album,FALSE,FALSE,Buen Viaje,Ovi - Te Extraño ft. Junior H [Official Video],Rancho Humilde,,deadmau5
9,0.290117528,4,-6.024,0.09546161,0.129554216,0,0.001906624,0.52584177,109.989,222830.746,29145367,305203,44262472,28103.21208,album,FALSE,FALSE,Retumban2,Ovi x Natanael Cano x Junior H x Herencia De Patrones - Los 4 Ases [Official Video],Rancho Humilde,Terrace Martin,J. Cole
8,0.193100552,0,-5.244,0.211,7.15E-05,0.054933714,0.033745417,0.619,127.988,187296,22542219,648506.3618,129042647.7,12928,single,FALSE,FALSE,Día De Pago,Ovi - Dia De Pago ft. Duki [Official Video],Rancho Humilde,Finneas O'Connell,Rihanna
8,0.830584,7,-3.215,0.09546161,0.003869893,0,0.000724151,0.738,92.975,287906,27400977,648506.3618,10718910,107402,single,FALSE,TRUE,Después de las 12 (Remix),Ovi x Kim Loaiza x Grupo Firme x Pailita - Después de las 12 REMIX (Video Oficial),Kim Loaiza,Terrace Martin,Avicii
8,0.248858189,6,-5.905,0.0279,0.351895816,0,0.033745417,0.837,99.929,202580,36917542,393570,129042647.7,7351,album,FALSE,FALSE,Las 3 Torres,Natanael Cano x Ovi - Pienso En Ella [Official Video],Rancho Humilde,Ludwig Göransson,Swedish House Mafia
9,0.306182024,4,-4.856,0.09546161,0.071991296,0,0.001030301,0.472,104.991,221803,96426658,1034403,63305642,26643,album,TRUE,TRUE,Buen Viaje,Ovi x Natanael Cano x Aleman x Big Soto - Vengo De Nada [Official Video],,Mike Dean,Justice
7,0.674526133,9,-3.903,0.0494,0.004019679,0,0.533411731,0.593,93.017,222830.746,78606705,1273343,36984166,114483,single,FALSE,FALSE,,Ovi x Kim Loaiza - Despues de Las 12 [Official Video],Rancho Humilde,Louis Bell,Big Thief
8,0.347428927,4,-6.129,0.0641,0.003869893,0,0.006229504,0.649,106.017,229840,87910955.94,552533,129042647.7,28103.21208,,FALSE,FALSE,Monarca,Eladio Carrion x Natanael Cano  x Ovi - Ele Uve (Remix) ft. Noriel [Official Video],,Louis Bell,
4,0.281011375,2,-5.594,0.0414,0.119095488,0,0.001295029,0.638,120.9378193,222830.746,20829192,160114,129042647.7,3700,single,,TRUE,,Ferrugem e Iza - Me perdoa (Clipe Oficial),Ferrugem,Terrace Martin,Phoebe Bridgers
4,0.246491883,10,-6.804,0.09546161,0.058411072,0.054933714,0.035287552,0.759,145.821,187053,87910955.94,479726,129042647.7,4506,album,TRUE,TRUE,Abre Alas,Ferrugem - Eu Não Sou de Me Entregar (Clipe Oficial),Ferrugem,Terrace Martin,Dua Lipa
3,0.347428927,3,-5.268,0.034,0.155720872,0,0.783777448,0.52584177,139.889,224182,135445456,928841,82406656,8918,album,TRUE,TRUE,Chão de estrelas (Ao vivo),"Ferrugem - Até que Enfim ""DVD Chão De Estrelas"" (CLIPE OFICIAL)",Ferrugem,Mike Dean,Kurt Vile
6,0.601211584,7,-3.396,0.109,0.114840436,0,0.649461896,0.716,159.969,172767,471221317,2232442,229828064,37882,album,FALSE,TRUE,Por Inteiro (Ao Vivo),Felipe Araújo & Ferrugem - Atrasadinha,,"Noah ""40"" Shebib",FKA twigs
3,0.265847707,5.231603515,-6.57,0.09546161,0.114840436,0,0.887503681,0.52584177,143.929,204681,87910955.94,648506.3618,78219730,12956,album,TRUE,TRUE,"Prazer, eu sou Ferrugem (Ao vivo)","DVD PRAZER, EU SOU FERRUGEM: ""SINTO SUA FALTA""",Ferrugem,Louis Bell,Childish Gambino
2,0.335839161,2,-6.133,0.0681,0.248858189,0,0.118370771,0.33,167.637,167988,8432183,47369,12079185,996,album,,TRUE,Ferrugem em Casa 2 (Bloco 2) [Ao Vivo],Ferrugem - Nossa Vida Parou (Ferrugem em Casa Ao Vivo),Ferrugem,Juicy J,Flume
2,0.395446904,1,-6.356,0.0423,0.284890312,0.054933714,0.898632125,0.639,120.9378193,203895,87910955.94,787673,129042647.7,10062,album,TRUE,TRUE,"Prazer, eu sou Ferrugem (Ao vivo)","DVD PRAZER, EU SOU FERRUGEM: ""PRA VOCÊ ACREDITAR""",Ferrugem,Finneas O'Connell,Travis Scott
2,0.335839161,1,-5.475,0.0447,0.114840436,0,0.114791256,0.478,76.139,207093,95921750,458263,103140088,6048,album,TRUE,TRUE,"Prazer, eu sou Ferrugem (Ao vivo)","DVD PRAZER, EU SOU FERRUGEM: ""É NATURAL"" I PART. BRUNO CARDOSO",Ferrugem,Finneas O'Connell,James Blake
3,0.469097433,5.231603515,-5.905,0.0697,0.114840436,0,0.799178752,0.583,139.981,222830.746,233528463,1164711,96492817,18313,album,TRUE,TRUE,"Prazer, eu sou Ferrugem (Ao vivo)",,Ferrugem,Terrace Martin,Lizzo
2,0.313046839,9,-6.154,0.0362,0.334255384,0,0.122763473,0.788,91.796,170076,630795,10053,840412,211,,FALSE,FALSE,Esquece (Ao Vivo),Suel e Ferrugem - Esquece (DVD FASES),Suel Oficial,,
7,0.055742968,7,-7.561370454,0.0466,0.200201625,0,0.002097152,0.499,87.029,200992,216582050,648506.3618,113790392,23164,,TRUE,TRUE,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Full Video:Tu Hi Yaar Mera | Pati Patni Aur Woh | Kartik A,Bhumi P,Ananya P| Rochak,Arijit S,Neha K",T-Series,Yeti Beats,Marshmello
2,0.220348864,5.231603515,-7.576,0.054,0.433798093,0,0.033386248,0.41,173.915,155172,74620566,716624,48038940,13822,single,FALSE,FALSE,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"") - Single",,Saregama Music,Finneas O'Connell,Flume
5,0.127263527,4,-8.729,0.0261,0.128024064,0.054933714,0.103161709,0.58,108.014,222830.746,25506794,476338,22181797,45614,,TRUE,TRUE,Rang Lageya - Single,Rang Lageya | Paras Chhabra | Mahira Sharma | Mohit Chauhan | Rochak Kohli | Kumaar | Official Video,Saregama Music,Terrace Martin,Radiohead
1,0.203297472,5.231603515,-7.088,0.065,0.114840436,0,0.001685159,0.37,120.9378193,274088,2976057,72002,9411001,1161,single,,TRUE,"Dil De Diya (From ""Thank God"")","Dil De Diya (Full Video) Thank God | Sidharth, Rakul | Anand Raaj Anand, Rochak, Rashmi Virag,Sameer",T-Series,Louis Bell,Marshmello
5,0.636056,6,-7.561370454,0.0359,0.054872,0.000547,0.033745417,0.585,96.025,284234,87910955.94,2490897,37870063,49271,,TRUE,TRUE,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")","Meri Zindagi Hai Tu (Song) Satyameva Jayate 2 | John A, Divya K | Rochak ft Jubin, Neeti | Manoj M",T-Series,Juicy J,The xx
3,0.158340421,5.231603515,-5.525,0.0313,0.039304,0.054933714,0.001061208,0.309,83.978,264806,306531461,2522128,85901507,57707,,TRUE,TRUE,,Full Video: Tera Yaar Hoon Main | Sonu Ke Titu Ki Sweety | Arijit Singh Rochak Kohli | Song 2018,T-Series,,
2,0.452984832,0,-4.953,0.0566,0.089314623,0.000226,0.00057801,0.669,75.03,236240,276040693,1343092,56450124,27631,single,TRUE,TRUE,,,T-Series,Mike Dean,Skrillex
5,0.428661064,6,-4.873,0.0392,0.061629875,0.054933714,0.009129329,0.52584177,94.989,247223,114107511,1125241,27949961,23911,single,,TRUE,Mitti Di Khushboo,OFFICIAL: 'Mitti Di Khushboo' FULL VIDEO Song | Ayushmann Khurrana | Rochak Kohli,T-Series,Yeti Beats,Unknown Mortal Orchestra
8,0.042144192,10,-9.457,0.09546161,0.209584584,1.45E-06,0.000912673,0.49,131.972,231136,87910955.94,192449,36572980,1451,single,TRUE,TRUE,"Dil Na Jaaneya (From ""Good Newwz"")","Dil Na Jaaneya - Arijit Singh | Good Newwz | Akshay Kumar, Kareena Kapoor, Diljit, Kiara | Rochak K",Zee Music Company,Finneas O'Connell,Tame Impala
8,0.567663552,9,-4.846,0.09546161,0.076225024,0,0.003048625,0.627,105.04,256271,34502152,648506.3618,46944196,28103.21208,,,TRUE,Batti Gul Meter Chalu,Dekhte Dekhte Full Song | Batti Gul Meter Chalu | Atif Aslam | Shahid K Shraddha K | Nusrat Saab,T-Series,Terrace Martin,Angel Olsen
9,0.426957777,8,-3.011,0.0486,0.040001688,0,0.001259712,0.462,113.058,246383,689759151,4574792,183172334,28103.21208,single,TRUE,TRUE,Loca,Khea - Loca ft. Duki & Cazzu (Prod. Omar Varela & Mykka),MUEVA Records,Terrace Martin,Fontaines D.C.
6,0.057066625,0,-8.444,0.0817,0.114840436,0,0.013144256,0.19,120.9378193,226101,87910955.94,1789840,129042647.7,59653,,FALSE,TRUE,Cómo Le Digo,KHEA - Cómo le Digo,KHEA,Louis Bell,Billie Eilish
9,0.238328,5.231603515,-4.012,0.068,0.000506262,0.00594,0.033745417,0.756,124.018,157677,87910955.94,157574,129042647.7,28103.21208,,TRUE,TRUE,Mañosa,LA JOAQUI | Omar Varela - MAÑOSA (Video Oficial),LA JOAQUI Canal Oficial,Terrace Martin,deadmau5
9,0.166375,5,-6.466,0.0674,0.013651919,0.119,0.000545339,0.52584177,120.9378193,222830.746,26463974,223288,51409305,4574,single,TRUE,TRUE,Hace Calor,Kaleb Di Masi ❌ Sfera Ebbasta ❌ RVFV ❌ Omar Varela - Hace Calor Remix (Video Oficial),KALEB DI MASI,Terrace Martin,The Chainsmokers
4,0.178453547,8,-3.412,0.0868,0.023639903,0,0.002097152,0.52584177,139.683,182183,6228295,57365,111005729,18,single,TRUE,TRUE,Vete,,,Louis Bell,Tove Lo
9,0.481890304,10,-2.424,0.14,0.001771561,0.054933714,0.000418509,0.787,98.019,164324,12337658,648506.3618,7250998,2169,,TRUE,TRUE,Tranka,"TRANKA - Lauty Gram, Omar Varela (Video Oficial)",Lautygram,Juicy J,"Tyler, The Creator"
9,0.365525875,5.231603515,-3.37,0.09546161,0.007414875,0,0.033745417,0.513,120.9378193,298394,79900321,614873,49732582,17557,single,TRUE,TRUE,B.U.H.O,Midel x Arse x Khea (Ft. Duki x Klave) - B.U.H.O (Prod. by Omar Varela & Mykka),MUEVA Records,Terrace Martin,Bruno Mars
8,0.676836152,10,-2.248,0.123,0.051064811,0.054933714,0.103823,0.785,129.93,151400,3144245,52850,2344279,4031,single,,TRUE,Lauty Gram | Omar Algo Anda Mal #3,"Lauty Gram | OMAR ALGO ANDA MAL #3 ""Rulay""",OMAR ALGO ANDA MAL,,
6,0.370146232,6,-4.293,0.048,0.008615125,0,0.033745417,0.311,129.969,214615,3399775,91708,48664195,2441,single,FALSE,TRUE,Bésame,"Gian Varela, Ecko, Feid - Bésame (Official Video)",Gian Varela,Yeti Beats,Angel Olsen
9,0.425259008,1,-2.814,0.09546161,1.30E-05,0,0.000306182,0.589,89.022,136854,25287180,217669,12955445,3178,single,TRUE,TRUE,Diablona,Alejo Isakk ❌ Omar Varela - Diablona (Video Oficial),Alejo isakk,Louis Bell,Billie Eilish
5,0.649461896,5,-2.695,0.0473,0.000338609,0.054933714,0.033745417,0.853,133.889,169760,1779200,648506.3618,13223010,627,single,TRUE,,Water Under The Bridge,Sam Hunt - Water Under The Bridge (Official Music Video),SamHuntVEVO,Juicy J,Billie Eilish
7,0.335839161,5,-7.437,0.0316,0.085766121,0,0.003241792,0.65,98.977,162547,26265211,648506.3618,734231842,1638,album,TRUE,TRUE,,Sam Hunt - Body Like A Back Road (Official Lyric Video),,"Noah ""40"" Shebib",Alicia Keys
7,0.638277381,8,-7.561370454,0.0514,0.001442897,0,1.76E-05,0.859,103.966,190240,33300071,151005,350309216,3723,,TRUE,TRUE,Montevallo,Sam Hunt - House Party (Official Music Video),SamHuntVEVO,Finneas O'Connell,Dua Lipa
1,0.267089984,7,-3.904,0.09546161,0.007077888,0,0.003375,0.52584177,82.962,193400,564972,7610,5613296,444,single,TRUE,TRUE,Start Nowhere,,,Mike Dean,The Chainsmokers
5,0.474552,3,-5.138,0.09546161,8.74E-06,0,0.002924207,0.52584177,98.004,179720,6645272,45542,62639183,2129,single,TRUE,,23,,SamHuntVEVO,Terrace Martin,Shawn Mendes
3,0.335839161,8,-5.365,0.173,0.00042019,0,0.033745417,0.434,136.044,229880,178623462,872762,268051963,24412,album,TRUE,TRUE,Montevallo,,,Louis Bell,A$AP Rocky
6,0.147197952,5.231603515,-7.317,0.0551,0.114840436,0.054933714,0.000395447,0.614,79.018,222830.746,87910955.94,52740,83521902,906,single,TRUE,TRUE,Wishful Drinking (with Sam Hunt),Ingrid Andress - Wishful Drinking (With Sam Hunt) (Official Music Video),Ingrid Andress,Juicy J,Charli XCX
3,0.371694959,10,-5.603,0.09546161,0.001030301,0,0.009528128,0.52584177,158.031,243707,242592819,1307728,267158838,21840,,TRUE,TRUE,Montevallo,Sam Hunt - Take Your Time (Official Music Video),SamHuntVEVO,"Noah ""40"" Shebib",Rihanna
4,0.092959677,5.231603515,-7.561370454,0.09546161,0.543338496,0.054933714,0.033745417,0.494,129.958,218093,4713072,79895,61571055,1511,single,TRUE,TRUE,when was it over? (feat. Sam Hunt),Sasha Alex Sloan - when was it over? (Lyric Video) ft. Sam Hunt,SashaSloanVEVO,Terrace Martin,Sufjan Stevens
