Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Album_type,Licensed,official_video,Album,Title,Channel,Composer,Artist
1,3193,12,8802,858,5305,177,2167,2597,7221,5084,10343,11006,13041,3281,1,1,1,6046,667,208,9,14
1,3553,7,5848,817,4372,0,2576,2854,8650,6708,18568,17735,18748,8227,1,1,1,10455,14218,5845,2,50
5,4398,7,5848,1279,4614,0,3189,4008,8650,7844,8309,8168,16166,1470,1,1,1,6055,14224,4754,9,96
4,4394,0,5848,1176,1703,2,2338,4132,5314,8653,8077,8518,14992,2107,1,1,1,4334,14223,4754,5,69
4,3553,9,5072,599,1735,4757,3897,1421,6515,8729,12801,11655,17356,3525,1,1,1,2583,14222,4754,8,36
3,4431,0,7762,1264,553,1733,1537,3478,9561,9092,5053,4664,13972,680,1,1,1,4334,15345,5845,5,1
0,3553,12,6077,339,3817,1792,1459,2071,12548,9425,9188,7823,17373,2018,1,1,1,2583,15345,4754,8,13
5,1587,9,4074,294,5895,58,1746,624,6825,10293,6489,6712,13122,961,1,1,1,6055,14220,4754,0,96
4,3553,6,9901,769,1434,0,3897,1701,8650,11084,12654,11896,15251,3647,1,1,1,2583,14219,5845,0,72
5,2602,12,7287,2903,1826,100,1895,1421,5553,3179,6255,14283,13669,1814,1,0,1,3096,15027,5098,8,45
1,3663,9,6860,2074,3262,604,2126,2113,6795,8793,3412,3388,13237,368,1,1,1,6055,14221,4754,2,62
9,4124,1,9173,3467,1887,403,2721,2213,8839,1906,6855,14283,16363,736,0,1,1,1165,5858,4198,6,62
8,3710,10,8543,1310,1279,4159,4119,4617,8820,3873,17577,14283,13972,7090,1,0,1,9925,11684,3924,8,32
8,4204,9,10072,608,1431,147,2648,2276,8650,1296,15120,13165,14975,6885,0,1,1,8368,637,197,0,45
7,4658,12,10948,1717,1416,1390,2936,2894,9526,1516,15120,8651,13972,2666,0,1,1,3640,5862,1958,10,96
7,4302,1,8303,2629,1569,1458,3377,3097,8650,1136,1415,1382,13972,18,0,0,0,1166,5859,3189,6,96
6,4595,8,10995,2903,670,3224,533,3873,8465,7765,8762,14283,8317,2740,1,1,1,10455,3835,1264,3,96
7,4552,1,11775,1029,909,1069,3705,2006,10149,8653,4023,3819,5649,406,0,0,1,8654,11686,3924,10,43
7,4231,2,5848,1748,2590,3221,1040,818,8668,4635,2635,2423,2529,60,1,1,1,6345,15345,1958,9,96
8,4161,4,9133,2903,1551,1831,3777,3778,8650,1579,2873,1375,986,40,0,0,1,3113,5861,1957,10,83
8,3553,12,7822,2826,1865,5048,1846,1682,8650,14333,18737,17576,17589,8430,0,1,1,8018,10392,1839,4,49
9,2382,7,2488,3999,4924,0,2148,3892,7458,15418,18636,17366,16072,8290,1,1,1,10455,9085,1839,8,77
7,3553,11,7765,3352,3703,0,4506,1328,11162,14831,18888,17734,15928,8768,0,1,1,10455,7576,1839,8,95
8,3462,12,7495,2976,4336,0,1524,3842,12061,13847,18954,14283,17873,8873,1,1,1,7715,12039,1839,8,64
8,1390,8,3132,2903,5170,0,2126,1335,12911,9232,18584,17594,13972,8411,0,1,1,10455,2119,1839,0,96
9,3175,12,10197,2978,4174,21,3897,3097,4072,12391,18539,17338,17659,7972,0,1,1,9623,14270,1839,9,59
5,3553,8,5848,2976,3555,296,1924,2941,15850,8086,18986,14283,17453,8789,1,1,1,4854,9772,3246,8,46
7,3714,7,10120,2540,3983,0,2728,4045,15296,4946,15349,14019,13972,5487,0,1,1,10455,15345,1840,8,96
9,3118,7,7228,2652,2753,473,5058,2941,2700,11799,8272,11793,1287,5999,0,1,1,10455,1049,5845,4,51
8,2695,12,7984,2900,4420,16,4791,2941,12103,12720,16781,16099,13972,7279,0,1,1,9402,13985,1839,9,36
6,3553,7,5848,4102,5694,386,2630,2941,14816,15127,15120,17711,18064,8379,1,1,1,10455,3281,1054,2,21
5,3400,0,7873,4505,4560,0,3897,1754,15621,11096,2736,2636,13972,180,1,0,0,10455,3280,1629,8,59
7,4196,3,11618,3605,1455,0,3260,3849,15330,7994,17113,16155,17193,5828,1,1,1,8608,11026,3815,0,73
6,3185,1,9128,4662,4791,0,1760,3905,14997,13396,18018,16751,13972,7267,1,1,1,1839,3279,5845,4,72
8,3553,0,11440,2498,3344,1417,428,3854,14981,5987,17994,16817,17152,7090,0,1,1,2811,15345,3748,1,70
7,3915,7,5848,2774,2629,5048,3224,2941,14614,12696,16328,15435,15684,7090,1,1,1,624,3632,3815,8,36
3,3575,10,10410,3108,2381,1194,2756,4291,14540,6774,16291,15831,15248,5701,0,1,1,1164,15345,1054,0,3
6,3918,1,10157,4443,4623,0,4166,4097,15167,8223,1938,1973,15206,23,1,1,0,8608,12008,477,3,14
6,3553,10,9886,1859,2058,0,2305,4433,7273,3057,10480,9288,13385,2589,1,1,1,3613,15345,1677,10,59
6,1913,7,5017,248,2300,0,3897,2006,10071,8653,17316,15930,18408,6993,1,1,1,9777,5020,5845,4,95
5,3805,7,9499,2903,3650,0,3332,4238,7716,6388,14627,13571,18302,5920,1,1,1,8195,5024,1677,10,84
5,3553,12,11087,986,3703,244,2918,2941,5538,4973,10188,8367,13078,2083,1,1,1,10455,5017,1677,10,96
4,2367,12,7353,320,5093,0,1924,2941,8814,7511,11801,10231,16301,3240,1,1,1,10455,5022,1677,9,21
5,3918,12,5848,1000,1583,437,2053,2153,7763,5649,5782,14283,4887,980,1,1,1,3613,5021,1677,8,96
2,3918,3,11015,243,4560,0,4023,2207,5660,5858,14317,12282,15952,4342,1,1,1,9777,5019,1677,6,36
5,4465,12,10854,898,3148,0,3092,2941,11757,8653,15120,14283,16619,5650,1,1,1,8195,5023,1677,0,95
4,2602,6,4001,333,3849,2589,1895,1005,3593,5095,15120,8514,15880,2156,1,1,1,9777,5018,1677,0,14
3,1224,0,5848,283,4623,3249,2305,2324,8650,5462,872,916,11595,1,0,0,1,9934,15345,4921,10,35
4,4313,6,9448,2368,1855,3305,3897,4047,6850,2080,7446,6852,10446,664,0,1,1,1561,4532,1521,8,96
8,3466,4,7704,313,3032,5048,2576,2941,8080,4374,19079,18256,18670,9053,1,1,1,5572,10161,4715,8,63
6,4150,1,8715,2146,2252,792,2637,2136,8918,3260,5789,4741,9642,7090,1,1,1,2493,4534,1521,2,11
8,2570,7,6606,2903,5364,1573,3897,2941,8047,4804,18382,14283,13972,7649,1,1,1,10455,4533,1521,10,96
5,4097,1,6107,4072,1708,4612,180,1974,8650,1801,1536,1288,3703,10,0,0,1,1025,8570,2075,4,96
5,4546,9,7891,1000,2295,4825,3854,4085,9272,1425,15120,14283,10156,192,0,1,1,10455,4535,1521,2,11
6,3586,8,5848,921,4249,0,2780,2941,8498,4882,11330,10500,17090,2349,0,0,1,8039,9883,3277,4,47
6,4425,12,7978,2110,2636,517,1746,4273,9541,5228,7329,7169,17021,1415,1,1,1,7988,9762,3358,8,3
7,4161,10,8092,3295,4449,5048,1792,3478,9220,1223,4918,14283,13945,516,0,1,1,9918,13757,4595,10,96
5,4510,6,9176,3857,3102,5048,1685,1403,4982,6011,7648,7101,14248,695,0,1,1,8593,14167,1521,9,96
4,3364,12,7442,2194,5715,0,3897,3551,13116,4277,12536,11824,7773,3855,1,1,1,6273,8338,2492,0,90
6,3813,7,7874,1604,3116,5048,985,4326,5168,8653,15120,13623,9026,4029,1,1,1,6272,15345,2492,0,45
1,2668,8,6890,4644,4623,1251,1949,1487,15933,2780,6035,7375,2026,666,1,1,1,4818,8521,2772,0,36
7,4723,2,11084,2986,4387,5048,4709,4472,13323,8653,15160,14757,1653,5478,1,1,1,5387,12258,4107,2,77
7,3073,10,5848,2308,3472,0,2787,2353,12387,15821,16465,16867,11135,8492,0,1,1,6857,10857,3568,8,57
3,3511,7,7040,2903,5984,0,4400,3300,13696,8596,12827,10674,3481,7090,1,1,1,6273,8339,5845,5,88
8,3553,2,8708,2903,1412,5048,3897,2941,10318,4791,13859,13867,10903,8733,0,1,1,10455,7490,2492,0,23
0,3821,12,6606,2866,4623,0,5076,2034,4985,15702,15120,15180,6111,6950,0,1,1,6276,8328,2492,3,11
4,3452,12,6527,685,5364,0,1924,2793,13130,9151,15120,14283,1116,741,0,0,1,6158,12463,4184,5,15
1,3400,11,6081,1316,5333,0,5113,3037,14246,4476,14491,14283,13972,2828,1,1,1,273,15345,4815,0,85
4,4143,4,9053,3164,3780,1064,2241,2941,10594,3797,14690,13769,11565,5012,1,0,0,7578,12447,4182,5,55
6,2418,12,5143,821,4002,5048,2955,4388,12644,8653,15120,9674,7398,2083,1,1,1,5986,13675,4557,10,47
5,2695,8,6488,4672,4623,0,3897,4725,8650,4606,7377,8774,3068,7090,1,0,0,4987,10053,3337,3,10
8,3511,6,9965,4448,3858,5048,3189,4392,12390,8653,9945,10303,7229,2907,1,0,0,4986,10052,3337,9,77
6,4338,9,8724,4728,4255,5048,2027,4238,11959,8653,8787,10996,4794,3316,0,0,0,602,15345,1597,6,96
8,3369,1,7236,4231,2837,0,2292,1788,13433,5863,15120,16991,14184,8627,1,0,0,1928,10056,3337,0,8
8,3553,1,5832,1990,4249,0,3389,1890,12355,3277,17016,15348,12450,7800,1,0,0,1928,10057,3337,10,21
8,2427,12,6928,3770,4623,0,2544,2907,8550,6250,15120,2406,1979,70,1,0,0,5065,11699,3670,3,13
7,3946,6,5848,2399,2769,0,2973,4390,11313,4066,12723,12484,9282,4357,1,0,0,4986,10055,3337,8,96
8,3369,1,5674,2903,2575,0,1714,3741,12487,3730,2408,14283,2133,13,1,1,1,4987,11036,5845,10,64
7,3523,0,9165,3409,3688,0,2087,4258,8650,6941,15756,15662,13972,7129,1,1,1,10455,11155,5845,8,96
8,3033,0,7630,2059,2735,0,3897,1822,8650,8653,18973,14283,18374,7090,1,1,1,10455,11150,3714,9,65
6,1199,10,4016,1800,4623,690,3897,913,12049,7134,1343,1124,17871,15,1,0,0,8149,11154,5845,9,77
6,3553,2,7549,3440,3011,5048,3897,653,15714,7647,15726,15734,17786,7416,1,1,1,8148,11151,3714,2,11
9,3023,12,8283,2903,354,2958,2305,759,9271,10408,4724,7532,2257,2282,0,1,1,9244,11156,3714,8,77
9,2110,8,5570,3660,4623,264,1392,1282,9525,6259,18935,14283,17749,8978,1,1,1,8148,11152,3714,6,59
6,4263,1,9478,3575,4623,5048,3897,3284,15145,14769,17073,16202,17192,7699,1,1,1,7499,11157,3714,0,96
9,3492,11,7722,2801,4623,0,2462,1322,11115,8205,2184,1506,1639,90,0,0,1,3242,15345,3876,8,57
9,2422,1,6173,4131,3122,972,3777,3865,9557,5115,2981,14283,972,779,0,1,1,8285,11153,3713,0,96
9,2999,8,5454,2903,1619,5048,1685,3338,12388,11929,16820,15855,13972,7466,1,1,1,8148,15345,5845,8,96
2,2270,3,5196,418,2655,0,1685,1798,5011,7326,16491,16809,17895,7427,1,1,1,10031,13146,805,0,32
1,3553,6,5848,1189,2889,0,3897,850,13854,8816,2993,14283,1656,7090,1,1,1,5344,5740,1920,10,56
1,3739,11,9523,1731,1633,0,2544,2941,12914,6844,3612,4041,4630,7090,1,1,1,2548,3624,1180,10,82
4,3635,2,9466,500,3232,0,3114,2630,11771,10996,15120,14283,16073,2782,0,1,1,10455,5347,1776,10,2
0,3352,1,5848,2903,4623,81,3897,1221,14798,10680,5360,6282,4790,1281,0,1,1,573,5738,1920,3,95
4,3553,1,9322,1144,2895,1526,3664,1997,4273,12425,4156,6240,2193,2159,0,0,1,733,12964,4361,2,96
2,4516,3,10327,1124,1825,0,2106,1885,4298,5315,4572,5610,6574,586,0,1,1,8230,5737,1920,3,73
1,4450,7,9511,2566,568,5048,3897,2941,624,8451,9073,11004,9135,3294,0,1,1,3183,5741,1954,9,96
1,3553,12,10678,2342,2150,5775,2565,1822,1130,8255,18614,17933,13534,8752,1,1,1,2533,13141,4647,5,58
5,2814,2,8617,350,1242,0,3897,2201,12648,8043,11969,12586,15501,4309,1,1,1,380,5742,1954,9,87
3,4065,11,5612,3678,2837,0,2276,4378,6116,8653,15120,13828,12407,6154,0,0,1,1891,2906,2532,5,47
5,2436,3,5848,691,4623,0,1386,4546,13108,8719,15120,14466,13843,5759,1,1,1,6293,15345,1182,2,73
4,2756,0,5680,808,5813,0,3897,3006,12918,3710,15120,10465,6997,2061,1,1,1,4580,3629,1182,8,77
6,3409,12,5848,2319,5975,0,4105,4854,8650,8653,15120,8813,7348,1235,1,1,1,3490,3627,1182,9,1
2,3213,12,8082,553,5879,0,5093,3024,13126,6400,18527,17104,15134,7090,1,1,1,8571,3626,5845,2,11
2,3553,1,5418,387,4623,0,5068,2951,8650,6382,5291,3592,1077,512,0,1,1,2419,15345,1182,0,30
3,3206,9,7272,250,4623,61,3897,3354,13114,4605,16186,13890,12514,4576,1,0,1,745,12461,4184,2,60
5,4102,8,5848,898,5128,836,5071,4640,13725,8926,18385,17268,15955,7059,1,1,1,6023,15345,2955,0,96
1,3175,7,7237,2903,6103,0,5023,3929,13168,5901,17072,14585,12254,4755,1,1,1,8571,15345,5845,3,2
8,3553,4,6226,1535,4699,0,2832,4709,3349,304,4658,2770,2008,174,0,1,1,2418,3625,1181,10,71
8,1479,1,1818,2903,3395,0,1500,3898,9241,724,2877,3490,4244,500,1,1,1,3079,7483,5845,3,59
6,2779,12,5848,3508,4623,0,2106,3951,10709,387,5705,6950,4674,1654,0,0,1,10455,7486,2483,1,96
8,789,10,874,4803,5534,2590,2372,910,8650,889,1400,1478,13972,38,0,0,0,8322,15345,5845,8,72
9,1647,0,8336,4593,1454,2222,1656,2941,9959,332,1651,14283,3960,152,1,0,0,3364,8327,3535,1,66
7,3553,1,10929,2046,1526,0,4717,292,578,5406,2528,3054,1160,7090,1,0,1,5369,13945,5845,8,63
8,2210,2,5848,2903,622,5048,1714,826,11620,2081,2488,2843,2698,176,1,1,1,3079,7488,2491,8,96
8,1901,8,5848,4575,3318,5048,2027,2941,8650,1071,6331,6919,7515,1213,1,0,1,10455,7484,2491,3,82
7,1917,2,3280,4339,1213,7211,1949,1221,9732,409,889,939,3890,5,0,0,0,10455,8326,209,6,23
8,2407,2,3444,2903,904,2687,2536,528,10510,975,1124,14283,4454,7090,1,0,0,2238,7487,1631,2,30
9,1002,9,3954,4816,527,0,2358,2941,8650,462,7180,8414,4958,2336,0,1,1,3699,7485,2491,8,96
6,2485,0,5931,309,3326,0,3897,2941,7744,2167,3687,5087,5188,7090,0,0,1,993,15345,2681,3,93
2,4392,2,7842,2762,4623,5104,3246,2960,2742,5739,12538,12207,18066,7090,1,1,1,9557,15345,4910,9,28
0,3346,0,7623,2043,2941,2447,2087,1079,7945,5554,17183,16733,17920,7355,1,1,1,9557,14622,4910,2,9
5,3698,3,8860,2903,795,0,441,1167,1539,6566,15120,9517,17206,1202,0,0,0,10455,8671,4764,6,63
6,2256,8,6901,533,2984,0,2648,1881,6500,8653,7732,8312,10953,1626,1,1,1,9150,7359,2454,3,58
1,4157,2,9478,2903,3085,0,2027,607,13163,8419,10971,9991,14346,7090,1,1,1,380,5743,1954,2,14
0,2614,2,6002,1129,1232,761,3897,351,7871,6748,7332,7706,12771,381,0,1,1,5577,14134,4909,2,96
7,2735,12,7964,2903,1083,4775,1010,3842,6486,2798,10360,11403,10852,4137,1,1,1,6331,14621,5845,5,93
0,3874,2,9834,2488,460,2226,4112,1167,908,5169,11221,11385,14054,4356,1,1,1,9557,15345,4910,3,77
1,4065,12,10323,4231,851,705,3897,1308,924,7082,11221,11385,10060,4356,0,1,1,4575,14623,5845,3,7
0,1753,3,7013,703,4623,0,2462,1370,15576,6608,13725,15853,16560,7090,0,1,1,7233,8681,2836,0,58
5,3048,6,8002,2903,4623,5048,1336,1606,14149,6145,14685,16125,13990,7334,0,1,1,362,6834,2552,9,56
3,3980,9,9978,2903,1357,0,1873,1983,8650,5310,18632,18139,16541,9161,0,1,1,6536,15345,2552,6,3
5,4082,1,9666,391,665,0,3895,1079,12377,8084,15120,17397,15265,8983,0,1,1,5405,6831,2552,0,81
7,2436,0,4813,214,4579,5048,1405,3838,3872,5804,7800,10322,3463,2942,0,1,1,7820,15345,2836,4,63
5,3575,12,5848,3792,4381,0,2780,2453,11880,1427,10886,13925,13972,7090,1,1,1,5077,15345,2836,8,11
0,1949,11,7578,254,5212,5048,4247,1254,596,8697,13306,16016,16530,7683,1,1,1,5077,15345,2836,9,73
3,3956,1,10252,3131,3835,0,2462,2941,8808,3219,15559,14575,16417,4350,1,1,1,7978,6256,2114,0,81
5,3580,1,7134,2903,1384,5048,1253,2941,8711,2481,8632,11732,10180,5109,1,1,1,5077,8678,2836,5,96
4,3586,2,9191,3897,4220,0,2862,3097,5570,5703,15120,14141,15921,6162,1,1,1,803,8679,2836,8,96
0,2873,9,7133,1907,3315,0,2955,1243,15503,1985,13553,16275,17327,6660,0,1,1,1397,3770,1244,0,81
5,2511,2,7283,986,1881,0,1361,2695,1516,1738,9367,14805,11457,5619,1,1,1,1416,3771,5845,2,51
7,3167,7,5406,2903,1442,0,2728,2941,9522,1763,3159,4811,3205,979,0,0,1,3553,3772,5845,2,94
8,3006,9,7097,3295,1522,1644,3468,3512,4282,2147,1090,1067,13972,7090,0,0,0,1022,3769,5507,0,20
1,2786,9,8308,418,3564,0,3897,1523,13593,9362,17378,16593,13728,8370,1,1,1,2335,3773,1206,10,94
7,4419,3,8966,2903,2043,0,2506,4442,14162,5028,18338,17627,10862,0,0,1,1,10455,9972,1206,4,78
6,4164,4,7546,2831,4623,19,4708,3068,10101,2597,18381,17202,13972,8776,0,1,1,2335,3511,1206,8,55
1,4349,8,7924,4658,2305,0,4511,3228,8650,11314,15120,16970,11388,7090,0,1,1,2336,5963,1206,9,96
4,4775,6,10110,2903,4623,5048,4344,2120,8650,8169,18037,14283,11645,0,0,1,1,2336,14436,1206,5,11
1,3948,4,9943,1380,3077,468,3480,1061,13839,6947,14707,14368,10549,0,0,1,1,2336,3774,5845,3,77
5,3553,7,9306,1411,2272,0,1656,3838,8873,3231,15120,6709,13972,723,0,1,1,3304,11841,3985,8,32
7,3870,12,9387,414,3555,5048,3158,2390,6089,8653,17403,17133,16624,8066,1,1,1,9805,11727,4858,6,29
7,3874,7,6224,3149,5124,13,2346,4759,5355,1268,1249,1323,1263,7090,1,0,1,10455,11838,3983,0,32
5,4114,7,10089,1580,2904,0,3897,3611,5861,5406,1807,1480,13972,33,0,0,0,1567,11839,1842,2,96
3,3131,9,10510,3295,2176,0,1792,3675,6372,3651,10828,10320,17814,3074,0,1,1,10455,11840,4198,8,77
7,4347,7,7848,1169,2605,5048,218,1902,9298,5555,2389,2106,12274,98,0,1,1,10455,392,104,8,59
6,3924,12,7979,3164,1553,34,4454,2941,9235,3040,1947,2181,1490,129,0,1,1,6098,10403,3572,2,13
6,4495,9,9190,1721,815,5048,2762,1771,9291,8653,3167,3132,13046,98,0,1,1,6912,15345,4198,4,96
6,3834,12,5848,764,1302,0,2495,2444,8894,2639,2741,2981,4749,7090,0,0,1,7358,2310,5845,9,15
3,4072,11,9579,3371,3315,5048,2199,1781,6090,4079,3383,2681,10746,76,0,0,0,10455,11425,4462,9,50
5,2499,10,7272,313,5560,5048,1473,2941,7477,8777,16644,17059,10991,8177,0,1,1,806,1131,1966,8,96
4,2771,9,7060,775,5170,0,3897,2793,2754,3411,17213,14283,9753,8264,0,1,1,3859,3356,1966,8,71
3,3026,9,5848,481,6100,4441,3897,1920,6480,8653,16417,16384,12094,6882,1,1,1,5259,9151,4174,2,10
2,2823,12,5832,1612,5707,0,3889,2136,15134,2118,14622,14283,13972,5636,0,1,0,10455,15345,4007,10,96
1,2899,7,7837,446,4901,0,2447,2941,1185,9788,16507,17508,10263,9200,0,1,1,2714,4005,1966,0,30
4,2003,11,4870,553,5970,87,2435,2941,8650,7170,17719,17706,8796,8642,0,1,1,8561,15345,4174,9,96
0,1280,3,4433,468,5712,0,2106,970,71,5826,15120,16801,6842,7090,0,1,1,5881,9600,1966,8,72
0,1322,0,3444,668,6209,222,1432,1642,15513,8823,15120,15622,13972,8510,0,1,1,956,287,5845,0,45
3,1292,9,5967,268,6033,92,2167,2941,4248,9387,15120,16973,11018,8321,0,1,1,4631,6895,5845,10,87
0,4763,9,10941,2903,2701,150,2462,3344,144,8653,15120,17667,13972,8413,1,1,1,1776,2705,4299,9,96
9,2651,7,5848,2903,4351,1591,3897,4122,8650,14378,18923,14283,13972,7090,1,1,1,7530,9344,3052,5,82
7,4218,12,7582,346,1148,1611,2799,3682,9276,2796,7645,7268,8763,1144,1,1,1,9311,15345,5845,10,32
6,3564,11,5404,1357,5694,1149,3897,2476,7460,10414,15813,14191,14802,5123,1,1,1,7530,9342,3052,10,96
9,4308,7,4579,1310,4165,4795,2027,4744,8051,12031,15917,13944,15515,3706,1,1,1,7530,15345,5845,5,46
8,3856,11,6507,296,3658,2675,1339,2941,8650,3641,8934,9099,12171,2376,1,1,1,10455,9340,5845,8,71
7,2220,1,2551,1528,2378,5187,2126,3077,8085,11173,3337,3213,4176,357,1,1,1,9508,15345,3052,8,95
8,2349,1,5848,404,5689,0,4139,3924,8446,4515,3319,4108,3468,340,1,1,1,9310,9343,3052,8,32
7,3553,12,6867,543,2533,1744,591,4452,7462,11548,12891,14283,15748,2976,1,0,0,1317,15345,5845,0,67
9,1287,11,2462,3052,4864,6291,2536,2120,7432,8653,5824,6546,3955,782,1,1,1,9310,9345,3052,5,90
9,3409,0,6148,1867,3966,1377,2167,4123,6791,6300,5770,6102,10482,711,1,0,1,2532,9341,3052,8,79
5,4126,0,10274,1204,3016,0,2565,3222,3183,7510,11506,10843,18481,2211,1,1,1,9204,15345,5845,3,39
4,4376,9,11220,2903,1490,5048,3004,2063,5000,5657,16025,14283,17291,5764,1,1,1,628,6365,2145,0,95
3,1894,11,7630,873,3693,0,1685,1272,13388,12259,16453,15048,13972,6470,1,1,1,4148,6366,2145,9,13
4,4495,9,10788,869,608,980,401,2941,9331,4591,2500,1868,13972,55,0,1,1,4218,6364,2145,10,58
3,4196,7,11096,399,1927,0,2683,3758,8473,7478,15958,14015,16042,7090,1,1,1,4148,6362,2145,2,19
5,4231,0,8219,283,4623,0,944,2283,9049,8653,15120,15089,17286,6285,1,1,1,4148,6363,2145,8,77
5,4458,9,5848,2558,2284,98,4628,2251,9795,8653,5896,4540,13972,510,0,1,1,4716,721,548,10,96
6,3536,0,7525,2903,3884,5048,2407,3971,9356,6005,9368,7483,14741,922,1,1,1,628,6361,2145,6,73
4,2518,2,9929,2051,4462,0,3897,1813,7143,8014,13699,14283,13972,3486,1,1,1,628,6367,2145,3,58
2,4015,7,9393,3973,3505,0,3021,4349,3826,8653,11506,10843,5515,2211,0,1,1,9094,11599,3902,2,22
6,3553,0,11457,2014,4623,0,3363,2395,3388,6220,10996,9147,11305,1273,1,1,1,4117,2391,755,10,82
8,3805,4,9400,3041,1998,0,2276,3838,10141,8653,5353,14283,2285,7090,1,1,1,6259,9113,2985,9,46
5,2382,4,4253,2016,4146,0,3897,2276,8905,5485,10735,9916,10305,2632,1,1,1,6535,2393,755,5,96
9,3686,9,5216,4709,4623,0,1008,4273,12249,6812,14935,15602,12432,6586,0,1,1,1349,13720,4580,8,90
8,3834,2,9125,3883,1282,5048,1654,2328,10512,2520,15120,4173,1920,407,1,0,1,10056,12215,5845,6,65
8,2119,1,8684,1375,2096,0,1428,2457,11006,8116,10888,10958,10829,3984,1,1,1,3453,15345,3886,4,32
9,3553,12,8986,1947,4623,0,1517,1928,12097,4709,15377,14859,13972,7127,1,1,1,118,2214,755,4,96
2,4011,7,9110,4245,1242,1654,2106,3040,2470,610,4812,3815,2849,211,1,1,1,4117,2392,755,6,95
8,3739,1,9108,4684,1891,5048,862,3857,8650,7206,13317,11643,12099,7090,1,1,1,118,14133,756,0,92
8,3865,7,3765,3508,3946,1494,4112,4122,3891,2436,9395,14283,5774,7090,1,1,1,2138,1387,462,2,58
5,3553,12,9607,2903,2773,0,3897,2276,2686,3063,17579,17622,18410,8359,1,1,1,3637,3308,1061,8,81
4,1822,1,7887,309,4016,5048,3897,1986,11467,7710,16038,14263,17485,4708,1,1,1,10455,3304,1061,2,47
2,2651,12,8202,260,1523,0,2358,2757,2075,5891,16383,13871,17748,5013,1,1,1,2188,3306,1061,6,96
2,2602,0,7574,387,2629,0,3284,2913,8650,5846,15120,2035,13972,95,1,1,1,3637,3307,1061,3,88
6,3553,8,9579,426,2849,0,1568,2941,3375,6668,5779,6660,8411,1439,0,1,1,8455,3305,1061,5,96
7,2195,12,5308,662,3302,0,2260,3929,5683,1552,10035,14283,13972,1754,1,1,1,3637,3302,1061,10,96
0,3553,11,7888,414,3908,5048,2199,1471,13537,11442,14545,12321,15535,4170,1,1,1,6340,3301,1061,0,96
5,4038,1,9639,359,3143,5048,2260,3167,3829,8653,15120,6465,13972,483,1,1,1,2188,3300,1061,9,35
6,935,1,4484,553,5250,0,3897,1597,10805,8653,10929,14283,14051,7090,1,1,1,10455,15345,1061,8,73
7,3753,2,10573,2903,3672,0,4133,4452,6465,4264,3049,2625,2587,188,0,1,1,4012,3303,1061,10,77
3,1529,4,5779,4459,3866,0,3897,804,8650,8653,15485,15080,13270,4418,1,1,1,7744,12071,1635,6,1
9,2518,1,8833,1660,3435,5048,3897,2941,8650,2597,18265,17549,11580,8272,0,1,1,1674,8535,1635,10,3
8,3553,10,5377,2308,4838,1047,1613,3929,14980,7567,13192,12419,6042,3123,0,0,1,8563,8537,2973,4,81
4,1811,12,8617,3897,4623,0,1537,2941,518,8653,13082,12759,4482,2940,0,1,0,10455,9081,2973,0,32
5,1736,10,5390,2903,5614,810,807,1965,12814,1326,10442,10826,5419,1707,1,1,1,3434,8536,54,8,55
7,1432,10,3645,4072,1469,0,1090,2941,334,8653,15122,14404,4914,4665,0,1,1,1657,2480,1635,4,95
6,1961,0,3395,4480,4939,0,1846,2941,10300,8653,2763,14283,5700,208,1,0,0,6654,8530,659,5,66
8,3141,9,9091,3149,4939,0,1949,4080,3339,10947,11007,12747,6454,2441,0,1,1,7742,11714,1635,10,65
7,4245,7,5568,3999,5060,4405,1760,4584,8650,8768,15120,12996,3193,5333,0,1,1,10455,15345,4299,10,79
2,3553,0,5817,992,5212,2683,2305,2312,7173,13044,14980,15198,10512,8056,1,1,1,1400,3526,4174,5,69
4,3918,2,6622,3699,3490,3301,3446,3512,9334,13074,18260,17660,13763,8287,0,1,1,769,1053,4277,2,32
9,4488,12,5848,3301,2984,34,487,2941,9305,8056,15052,14750,13972,5541,0,1,1,6971,3721,4177,4,24
2,4755,0,11257,4673,3627,5048,3897,2166,13507,9020,4283,4063,2098,462,0,1,1,10455,3089,4299,6,52
9,3553,7,5848,2903,2605,5048,269,2941,8650,4136,1821,14283,2025,17,1,0,0,3733,3176,5845,8,13
2,3446,4,6225,4067,3464,5048,533,4187,4841,10015,14757,14783,13972,7090,0,1,1,1744,3692,5845,9,55
3,4488,8,5371,2504,4623,5048,4129,2941,14172,6879,12911,14283,5128,7090,1,1,1,6298,10159,4180,8,90
3,2939,8,7356,755,3767,5048,2808,1864,12215,10255,4057,5071,2597,398,0,1,1,2869,15345,5845,0,58
8,4653,12,11319,4245,4623,0,3897,4537,8650,11339,15120,16940,13972,7687,1,1,1,453,13128,4179,4,82
5,3553,12,6627,1169,2769,5048,3771,2757,8825,10120,13333,13883,18292,3081,1,1,1,3181,6294,2121,2,14
2,652,1,1416,1362,4623,5048,1949,1822,7263,9224,14497,14849,17082,4722,1,1,1,10455,15345,5845,9,95
0,1051,9,2913,414,5465,0,1537,666,2563,10913,13626,14042,15300,4275,1,1,1,3181,6292,5845,3,22
4,2700,12,6140,699,5449,131,3897,1803,11690,8653,15120,14283,12628,1721,1,1,1,10455,6289,2121,0,10
